Commanded I,Weight,torque_real
0.23000000417232513,1.2,0.003024754812940955
0.5199999809265137,1.1,0.012256738729774952
0.800000011920929,5.3,0.013803637586534023
1.090000033378601,9.5,0.032381683588027954
1.3700000047683716,13.7,0.0391489714384079
1.659999966621399,17.5,0.039123352617025375
1.9600000381469727,21.6,0.053181473165750504
2.240000009536743,27.1,0.06578526645898819
2.5299999713897705,33.4,0.06814049184322357
2.8299999237060547,44.4,0.08388831466436386
3.109999895095825,51.5,0.08547356724739075
3.4100000858306885,57.2,0.09512929618358612
3.700000047683716,62.6,0.10212589800357819
3.990000009536743,67.8,0.1113235130906105
4.28000020980835,72.6,0.11439760029315948
4.590000152587891,77.2,0.12871672213077545
4.889999866485596,82.5,0.14253965020179749
5.170000076293945,92.9,0.1474858969449997
5.440000057220459,97.3,0.15374688804149628
5.75,102.1,0.1553722620010376
6.039999961853027,107.0,0.1644497513771057
6.320000171661377,111.7,0.17623615264892578
6.599999904632568,116.3,0.17989039421081543
6.900000095367432,120.6,0.18896272778511047
7.179999828338623,124.7,0.19976310431957245
7.46999979019165,133.6,0.20807111263275146
7.769999980926514,137.2,0.21140681207180023
8.050000190734863,141.5,0.22301240265369415
8.350000381469727,145.9,0.2338496893644333
8.630000114440918,150.2,0.24129919707775116
8.920000076293945,154.5,0.24877424538135529
9.210000038146973,158.7,0.25271522998809814
9.510000228881836,162.7,0.27036958932876587
9.800000190734863,171.4,0.26849791407585144
10.100000381469727,176.7,0.28510919213294983
10.399999618530273,182.1,0.2878102660179138
10.680000305175781,187.9,0.30089184641838074
10.979999542236328,193.9,0.30047518014907837
11.260000228881836,198.9,0.31272637844085693
11.5600004196167,202.2,0.321033239364624
11.84000015258789,209.4,0.3253946006298065
12.109999656677246,213.2,0.3393149971961975
12.390000343322754,217.7,0.34782344102859497
12.670000076293945,222.4,0.35011106729507446
12.949999809265137,226.8,0.3596557080745697
13.239999771118164,231.9,0.3662968575954437
13.539999961853027,236.6,0.3756583034992218
13.829999923706055,240.6,0.3843699097633362
14.130000114440918,244.4,0.38767462968826294
14.399999618530273,246.6,0.40073323249816895
14.680000305175781,250.6,0.40910011529922485
14.970000267028809,254.4,0.4184499680995941
15.260000228881836,256.7,0.42443475127220154
15.539999961853027,261.2,0.43608206510543823
15.819999694824219,272.2,0.43981361389160156
16.100000381469727,279.9,0.45019587874412537
16.3799991607666,287.6,0.4585034251213074
16.670000076293945,290.3,0.4668062627315521
16.959999084472656,292.7,0.47823768854141235
17.25,294.8,0.4801001250743866
17.530000686645508,297.5,0.49234259128570557
17.829999923706055,300.2,0.500645101070404
18.110000610351562,303.2,0.5031466484069824
18.40999984741211,310.5,0.5089560151100159
18.700000762939453,313.6,0.5224724411964417
18.989999771118164,317.3,0.5282817482948303
19.270000457763672,322.6,0.538256824016571
19.540000915527344,327.9,0.5457693934440613
19.829999923706055,331.2,0.5527567267417908
20.1200008392334,334.0,0.5617182850837708
20.399999618530273,337.4,0.5706614851951599
20.690000534057617,343.9,0.5818648934364319
20.979999542236328,346.4,0.5841193199157715
21.260000228881836,349.4,0.5887146592140198
21.540000915527344,352.8,0.5987075567245483
21.829999923706055,355.9,0.603970468044281
22.110000610351562,359.1,0.6173968315124512
22.389999389648438,363.1,0.621353268623352
22.690000534057617,368.0,0.6319031715393066
22.969999313354492,379.3,0.6375491619110107
23.260000228881836,382.3,0.6479493975639343
23.549999237060547,385.5,0.6566435694694519
23.829999923706055,388.4,0.6659905314445496
24.1200008392334,391.2,0.6727092266082764
24.40999984741211,393.3,0.6810033917427063
24.700000762939453,395.3,0.6866860389709473
25.0,402.9,0.6998322010040283
25.299999237060547,407.3,0.7056174874305725
25.579999923706055,411.5,0.7053777575492859
25.8799991607666,415.5,0.7260262966156006
26.170000076293945,419.1,0.7241815328598022
26.459999084472656,421.8,0.7327606678009033
26.739999771118164,424.0,0.7426055073738098
27.040000915527344,428.1,0.7514618635177612
27.31999969482422,438.0,0.7579131126403809
27.610000610351562,441.7,0.7720957398414612
27.899999618530273,445.2,0.769879162311554
28.200000762939453,449.0,0.7871240377426147
28.489999771118164,452.7,0.7983114719390869
28.760000228881836,457.4,0.8004286885261536
29.049999237060547,461.8,0.806500256061554
29.350000381469727,465.6,0.8216348886489868
29.6299991607666,472.9,0.8266465663909912
29.920000076293945,476.6,0.8325484395027161
30.200000762939453,479.9,0.8374413847923279
30.479999542236328,483.3,0.8521884083747864
30.790000915527344,486.5,0.8571182489395142
31.079999923706055,490.0,0.867997944355011
31.350000381469727,493.5,0.8737747669219971
31.649999618530273,500.1,0.8820668458938599
31.93000030517578,502.9,0.8888255953788757
32.220001220703125,505.9,0.8989399671554565
32.5099983215332,509.1,0.9086710810661316
32.790000915527344,511.8,0.9147495627403259
33.06999969482422,514.8,0.9143683910369873
33.369998931884766,518.3,0.9335482716560364
33.65999984741211,521.3,0.9326905608177185
33.939998626708984,528.0,0.9449261426925659
34.22999954223633,531.4,0.9438636898994446
34.52000045776367,534.1,0.9651510715484619
34.81999969482422,536.8,0.9704083204269409
35.11000061035156,539.9,0.9805108308792114
35.40999984741211,543.0,0.9894851446151733
35.689998626708984,544.7,0.9913029670715332
35.97999954223633,545.7,1.0027942657470703
36.27000045776367,552.2,1.0063767433166504
36.56999969482422,555.6,1.0201728343963623
36.869998931884766,559.3,1.0326571464538574
37.150001525878906,563.0,1.0384258031845093
37.45000076293945,565.7,1.0452241897583008
37.7400016784668,567.8,1.0560693740844727
38.02000045776367,570.0,1.0617774724960327
38.29999923706055,576.6,1.0657392740249634
38.599998474121094,580.1,1.075779676437378
38.869998931884766,583.4,1.0833324193954468
39.15999984741211,586.7,1.0912784337997437
39.439998626708984,590.2,1.0922845602035522
39.72999954223633,594.0,1.1067065000534058
39.95000076293945,597.9,1.1128675937652588
